id;long_deg;lat_deg;Time_s_AVG;Relevage;Actif/passif;traction;patinage
15496;4.391138889;50.53947778;20821.53972;28.8;1;-1350;10.7
15515;4.391672222;50.53961389;20840.53452;28.8;1;-1350;8.7
15517;4.391727778;50.53962778;20842.53634;28.8;1;-1350;9.4
16297;4.390005556;50.53930278;21622.5224;28.8;1;-1350;8.7
16327;4.389138889;50.53908889;21652.48645;28.8;1;-1350;7.2
16492;4.390911111;50.53950833;21817.48165;28.8;1;-1350;10.9
16497;4.391055556;50.53954444;21822.49623;28.8;1;-1350;11.4
16777;4.390677778;50.53950556;22102.51287;28.8;1;-1350;11.6
16783;4.390497222;50.53946111;22108.52526;28.8;1;-1350;11.4
16788;4.390355556;50.53942222;22113.48346;28.8;1;-1350;10.9
17068;4.392983333;50.54009444;22393.4421;28.8;1;-1350;6.4
17274;4.390741667;50.53956667;22599.46009;28.8;1;-1350;9.5
17463;4.389886111;50.53936667;22788.43375;28.8;1;-1350;4.9
17511;4.391294444;50.53970278;22836.42007;28.8;1;-1350;8.444444444
17548;4.392397222;50.53998611;22873.47844;28.8;1;-1350;8.7
17778;4.390855556;50.53963056;23103.43455;28.8;1;-1350;9.1
17805;4.390052778;50.539425;23130.46082;28.8;1;-1350;8.7
17869;4.388130556;50.53895278;23194.41116;28.8;1;-1350;9.1
18303;4.391163889;50.53974722;23628.40033;28.8;1;-1350;10.8
18355;4.389766667;50.53939444;23680.43548;28.8;1;-1350;7.8
23006;4.389211111;50.53968056;28332.16809;28.8;1;-1350;7.7
23015;4.388913889;50.53961111;28341.14809;28.8;1;-1350;8.9
23476;4.389355556;50.53974722;28802.17647;28.8;1;-1350;7.8
23478;4.3893;50.53973611;28804.17848;28.8;1;-1350;7.9
23479;4.389269444;50.53972778;28805.18291;28.8;1;-1350;7.2
23512;4.388305556;50.53949444;28838.17072;28.8;1;-1350;10.3
23518;4.388130556;50.53945278;28844.14041;28.8;1;-1350;7.8
42954;4.391327778;50.54149722;95534.79576;28.8;1;-1350;2.5
42984;4.390411111;50.54126111;95564.76895;28.8;1;-1350;6.9
43748;4.388697222;50.54088889;96328.72788;28.8;1;-1350;5.7
44031;4.393377778;50.54207778;96611.72533;28.8;1;-1350;4.9
44616;4.391572222;50.54171944;97196.70133;28.8;1;-1350;4.4
44659;4.390252778;50.54141389;97239.70617;28.8;1;-1350;5.7
44699;4.389044444;50.5411;97279.702;28.8;1;-1350;7.3
44955;4.393183333;50.54205278;97535.66687;28.8;1;-1350;10.4
46154;4.392047222;50.54191944;98734.6234;28.8;1;-1350;10.9
46265;4.388694444;50.54111111;98845.60238;28.8;1;-1350;4
46268;4.388602778;50.54108889;98848.60752;28.8;1;-1350;6.3
46463;4.392152778;50.54195833;99043.5852;28.8;1;-1350;0.7
46867;4.388652778;50.54113333;99447.62359;28.8;1;-1350;3.3
47455;4.390183333;50.54149167;100035.556;28.8;1;-1350;10
47734;4.392047222;50.54206944;100314.5433;28.8;1;-1350;10.5
47827;4.389358333;50.54139167;100407.556;28.8;1;-1350;8.8
48252;4.392102778;50.54211389;100832.5051;28.8;1;-1350;8
48273;4.391486111;50.54197222;100853.4831;28.8;1;-1350;6.5
48306;4.390488889;50.54169167;100886.516;28.8;1;-1350;8.3
53845;4.390647222;50.54206944;106425.2595;28.8;1;-1350;2.1
60266;4.394544444;50.54191944;112845.9118;28.8;1;-1350;12.7
60339;4.394425;50.54085278;112918.9713;28.8;1;-1350;4.3
60382;4.394355556;50.54024722;112961.93;28.8;1;-1350;8.8
61823;4.387786111;50.53968056;114402.8838;28.8;1;-1350;7.272727273
61834;4.387802778;50.53950833;114413.8894;28.8;1;-1350;12.2
48379;4.388272222;50.54114722;100959.545;28.8;1;-1309.090909;3.1
5402;4.388697222;50.53815278;10728.07308;28.8;1;-1305;10.1
7085;4.389544444;50.53848611;12410.96415;28.8;1;-1305;8.6
7127;4.388294444;50.53820556;12452.96434;28.8;1;-1305;8.5
7369;4.392969444;50.53931944;12694.97403;28.8;1;-1305;7.8
10027;4.393955556;50.53973889;15352.85032;28.8;1;-1305;10.1
10412;4.391002778;50.53907222;15737.80426;28.8;1;-1305;9.1
10518;4.394138889;50.53981111;15843.79999;28.8;1;-1305;9.6
10521;4.394233333;50.53982778;15846.80596;28.8;1;-1305;9
10689;4.390455556;50.53900556;16014.78501;28.8;1;-1305;5.2
10749;4.388661111;50.53855556;16074.74805;28.8;1;-1305;4.7
14290;4.389297222;50.53897222;19615.61896;28.8;1;-1305;7
14295;4.389152778;50.53893611;19620.62999;28.8;1;-1305;9
15275;4.390361111;50.53931667;20600.58297;28.8;1;-1305;11.2
15348;4.388244444;50.53880278;20673.55443;28.8;1;-1305;5.5
15406;4.388463889;50.53882778;20731.558;28.8;1;-1305;6.7
16575;4.393311111;50.54011944;21900.50759;28.8;1;-1305;13.1
17053;4.392544444;50.53999167;22378.4546;28.8;1;-1305;6.7
17735;4.392072222;50.53992222;23060.4649;28.8;1;-1305;9.6
17779;4.390825;50.53962222;23104.41071;28.8;1;-1305;7.7
18285;4.391638889;50.53987778;23610.36254;28.8;1;-1305;8.4
23021;4.388713889;50.53956389;28347.15731;28.8;1;-1305;11
23022;4.388683333;50.53955556;28348.15904;28.8;1;-1305;11.6
23498;4.388711111;50.53959444;28824.18108;28.8;1;-1305;7.7
34667;4.39165;50.54125556;39992.59285;28.8;1;-1305;6.7
42969;4.390855556;50.54136667;95549.7811;28.8;1;-1305;6.4
44610;4.391758333;50.54176111;97190.68679;28.8;1;-1305;5.6
44651;4.390497222;50.54147222;97231.67946;28.8;1;-1305;6.2
44720;4.388405556;50.54094722;97300.69834;28.8;1;-1305;3.5
44733;4.388002778;50.54085556;97313.67254;28.8;1;-1305;4
44737;4.387894444;50.54083056;97317.68346;28.8;1;-1305;6.1
44898;4.391522222;50.54165556;97478.72486;28.8;1;-1305;8.555555556
47760;4.391288889;50.54188889;100340.5495;28.8;1;-1305;11.3
48248;4.392225;50.54213889;100828.5652;28.8;1;-1305;6.3
48377;4.388333333;50.54116389;100957.5648;28.8;1;-1305;6.2
55727;4.391580556;50.54238056;108307.1477;28.8;1;-1305;8.8
60311;4.394452778;50.54128056;112890.9567;28.8;1;-1305;3.6
16721;4.392216667;50.53989722;22046.50532;28.8;1;-1300;10.1
17759;4.391372222;50.53975556;23084.44446;28.8;1;-1300;10.8
23659;4.391211111;50.54021111;28985.13888;28.8;1;-1300;9.2
44344;4.390611111;50.54139722;96924.73336;28.8;1;-1300;9.7
9986;4.392747222;50.53944444;15311.86553;28.8;1;-1260;7.8
11185;4.390494444;50.53903056;16510.77916;28.8;1;-1260;5.9
11216;4.389563889;50.53879444;16541.75941;28.8;1;-1260;7.7
11261;4.388222222;50.53844722;16586.75499;28.8;1;-1260;7.5
14204;4.391805556;50.53959167;19529.62271;28.8;1;-1260;9.6
14304;4.388886111;50.53886944;19629.59656;28.8;1;-1260;7.3
15234;4.391547222;50.53961667;20559.58438;28.8;1;-1260;9.5
15274;4.390388889;50.539325;20599.58241;28.8;1;-1260;12.2
15288;4.389983333;50.53922222;20613.56775;28.8;1;-1260;9.9
15505;4.391394444;50.53954167;20830.55853;28.8;1;-1260;8.9
16510;4.391413889;50.53963611;21835.46968;28.8;1;-1260;10.9
16523;4.391786111;50.53973056;21848.51951;28.8;1;-1260;10.55555556
16544;4.392388889;50.53989167;21869.49747;28.8;1;-1260;8.6
16581;4.393480556;50.54016111;21906.52562;28.8;1;-1260;10.4
17066;4.392927778;50.54008611;22391.48647;28.8;1;-1260;7.1
17249;4.391452778;50.53974722;22574.4534;28.8;1;-1260;11.1
17296;4.390119444;50.53941111;22621.4586;28.8;1;-1260;8.4
17354;4.388411111;50.53898333;22679.44929;28.8;1;-1260;8.9
17524;4.391691667;50.53981111;22849.47261;28.8;1;-1260;2.8
17840;4.389022222;50.53916389;23165.4518;28.8;1;-1260;9.5
17868;4.388161111;50.53896111;23193.40892;28.8;1;-1260;8
18382;4.389022222;50.53920556;23707.40736;28.8;1;-1260;8.6
22945;4.3909;50.54010833;28271.17791;28.8;1;-1260;9.4
23018;4.388813889;50.53958889;28344.15387;28.8;1;-1260;7.1
23661;4.391266667;50.540225;28987.11914;28.8;1;-1260;7.9
44132;4.390397222;50.54136667;96712.7422;28.8;1;-1260;4.9
44372;4.391447222;50.54160556;96952.72207;28.8;1;-1260;5
44682;4.389566667;50.54123333;97262.71328;28.8;1;-1260;7.5
44847;4.39;50.54128611;97427.69887;28.8;1;-1260;7.9
45485;4.392794444;50.54200278;98065.6532;28.8;1;-1260;8.4
45854;4.389058333;50.54113611;98434.62038;28.8;1;-1260;7.2
46211;4.390327778;50.54150556;98791.6392;28.8;1;-1260;7.7
47526;4.392263889;50.54203056;100106.6068;28.8;1;-1260;10.4
47553;4.393036111;50.54222222;100133.5655;28.8;1;-1260;8.1
53771;4.392630556;50.54254722;106351.2817;28.8;1;-1260;3.1
53902;4.389163889;50.54170556;106482.2351;28.8;1;-1260;8.2
60413;4.394286111;50.539825;112992.9376;28.8;1;-1260;10.9
18263;4.392197222;50.54002778;23588.38553;28.8;1;-1250;11.4
48378;4.388302778;50.54115556;100958.5448;28.8;1;-1250;5.2
5234;4.391672222;50.5389;10560.05673;28.8;1;-1215;11.3
5397;4.388844444;50.53819444;10723.06759;28.8;1;-1215;5.8
7111;4.388763889;50.53831111;12436.98004;28.8;1;-1215;8.8
9981;4.3926;50.53940556;15306.85499;28.8;1;-1215;9.3
10357;4.389336111;50.53863333;15682.79776;28.8;1;-1215;7.5
10467;4.392636111;50.53946944;15792.78602;28.8;1;-1215;8.6
10511;4.393938889;50.53976389;15836.78471;28.8;1;-1215;11.1
10732;4.389211111;50.53868611;16057.80528;28.8;1;-1215;9.7
14198;4.391972222;50.53963056;19523.65763;28.8;1;-1215;10.8
15259;4.390813889;50.53943611;20584.55057;28.8;1;-1215;10.8
16262;4.390988889;50.53954444;21587.50155;28.8;1;-1215;8.9
16326;4.389169444;50.53909444;21651.4838;28.8;1;-1215;8.4
16462;4.390033333;50.53928889;21787.4746;28.8;1;-1215;3
16818;4.389486111;50.53921111;22143.50129;28.8;1;-1215;8
17487;4.390608333;50.53954167;22812.48823;28.8;1;-1215;8.6
18286;4.391613889;50.53986944;23611.36478;28.8;1;-1215;9.6
21774;4.392094444;50.54023889;27100.22552;28.8;1;-1215;6.666666667
43012;4.389555556;50.54104722;95592.78301;28.8;1;-1215;5.4
43043;4.388594444;50.5408;95623.79411;28.8;1;-1215;1.2
43789;4.389947222;50.54118889;96369.72629;28.8;1;-1215;9
44615;4.391605556;50.54172222;97195.69721;28.8;1;-1215;5.4
44689;4.389355556;50.54117778;97269.67606;28.8;1;-1215;3.3
44862;4.390452778;50.54139722;97442.68329;28.8;1;-1215;7.6
44872;4.390761111;50.54146667;97452.69796;28.8;1;-1215;7.3
45486;4.392822222;50.54200833;98066.65715;28.8;1;-1215;8
46231;4.389725;50.54136111;98811.63688;28.8;1;-1215;7.1
47529;4.392352778;50.54205556;100109.5656;28.8;1;-1215;9.5
48272;4.391516667;50.54198056;100852.4812;28.8;1;-1215;3
48274;4.391452778;50.54196389;100854.4887;28.8;1;-1215;5.8
48275;4.391422222;50.54195833;100855.4922;28.8;1;-1215;4.1
48336;4.389591667;50.54147222;100916.4808;28.8;1;-1215;9.5
5425;4.388016667;50.53796389;10751.05276;28.8;0.888888889;-1200;10.4
10691;4.390397222;50.53898889;16016.76455;28.8;1;-1200;7.7
23515;4.388219444;50.53947222;28841.15658;28.8;1;-1200;8.9
47441;4.389775;50.54139722;100021.5441;28.8;1;-1200;10.5
5221;4.392069444;50.53896667;10547.0736;28.8;1;-1170;5.8
5396;4.388875;50.53820278;10722.06616;28.8;1;-1170;10.4
7311;4.391288889;50.53888889;12636.94579;28.8;1;-1170;10.1
9919;4.390763889;50.53895278;15244.82215;28.8;1;-1170;10.18181818
10029;4.394013889;50.53975;15354.85439;28.8;1;-1170;8.5
10408;4.390883333;50.53904444;15733.78795;28.8;1;-1170;7.8
11207;4.389838889;50.53886389;16532.77973;28.8;1;-1170;6.9
11252;4.388494444;50.53851111;16577.7374;28.8;1;-1170;4.6
11460;4.392705556;50.53954444;16785.71563;28.8;1;-1170;6.8
14207;4.391719444;50.53956944;19532.63049;28.8;1;-1170;9.2
14214;4.391513889;50.53951944;19539.64261;28.8;1;-1170;8.4
14267;4.389975;50.53913889;19592.62109;28.8;1;-1170;10.5
15233;4.391577778;50.539625;20558.58007;28.8;1;-1170;8.7
15304;4.389530556;50.53911389;20629.55982;28.8;1;-1170;10.7
15567;4.393197222;50.53999722;20892.54711;28.8;1;-1170;9
15601;4.394155556;50.54023611;20926.53451;28.8;1;-1170;9.8
16286;4.390316667;50.53937222;21611.49486;28.8;1;-1170;10.2
16598;4.393975;50.54028056;21923.51099;28.8;1;-1170;9.6
16862;4.388172222;50.53890278;22187.46354;28.8;1;-1170;5.3
17103;4.393983333;50.54033889;22428.46019;28.8;1;-1170;12.1
17481;4.390433333;50.53949722;22806.4451;28.8;1;-1170;7.909090909
17491;4.390727778;50.53956944;22816.42566;28.8;1;-1170;8.090909091
17811;4.389880556;50.53937778;23136.42262;28.8;1;-1170;10.9
21712;4.390261111;50.53977778;27038.1985;28.8;1;-1170;8.3
21733;4.390866667;50.53993611;27059.24742;28.8;1;-1170;8.4
21768;4.391908333;50.54019722;27094.18946;28.8;1;-1170;5.9
21769;4.391938889;50.54020556;27095.18958;28.8;1;-1170;6.5
23016;4.388880556;50.53960278;28342.15037;28.8;1;-1170;9.7
44355;4.390938889;50.54147778;96935.73207;28.8;1;-1170;5.9
44363;4.391180556;50.54153611;96943.75286;28.8;1;-1170;7.3
44650;4.390527778;50.54148056;97230.67738;28.8;1;-1170;6.5
44716;4.388525;50.54097778;97296.69056;28.8;1;-1170;5.2
45407;4.390427778;50.54143056;97987.66532;28.8;1;-1170;5.1
46138;4.392536111;50.54204444;98718.63298;28.8;1;-1170;3.2
46245;4.389308333;50.54125;98825.60822;28.8;1;-1170;7.8
46270;4.388541667;50.541075;98850.61106;28.8;1;-1170;4.5
47460;4.390327778;50.54153056;100040.5236;28.8;1;-1170;11.4
47520;4.392094444;50.54198889;100100.5948;28.8;1;-1170;4.7
47530;4.392380556;50.54206389;100110.5664;28.8;1;-1170;8.8
48337;4.389561111;50.54146389;100917.482;28.8;1;-1170;9.9
53706;4.394302778;50.54294722;106286.2722;28.8;1;-1170;3.5
53742;4.393405556;50.54273611;106322.2545;28.8;1;-1170;2.9
55726;4.391605556;50.54238611;108306.1441;28.8;1;-1170;7
10459;4.392405556;50.53941944;15784.79468;28.8;1;-1150;9.4
17284;4.390463889;50.53949444;22609.48226;28.8;1;-1150;10.63636364
34672;4.391502778;50.54121667;39997.58177;28.8;1;-1150;6.6
46485;4.392783333;50.54212778;99065.59271;28.8;1;-1150;6.6
5418;4.388222222;50.53802222;10744.06301;28.8;1;-1125;3.8
5421;4.388130556;50.53799722;10747.06772;28.8;1;-1125;8.7
7047;4.390661111;50.53876667;12372.9733;28.8;1;-1125;6.6
7356;4.392588889;50.53922778;12681.99718;28.8;1;-1125;8.3
7885;4.394111111;50.53965556;13210.93799;28.8;1;-1125;10.1
9898;4.390136111;50.53880556;15223.84793;28.8;1;-1125;8
9937;4.391294444;50.53906944;15262.84487;28.8;1;-1125;7.3
10449;4.392097222;50.53935556;15774.798;28.8;1;-1125;5.1
10480;4.393027778;50.53955556;15805.8159;28.8;1;-1125;10.5
10725;4.389411111;50.53873889;16050.82803;28.8;1;-1125;8.4
10764;4.388213889;50.53844722;16089.74254;28.8;1;-1125;8.8
11248;4.388611111;50.53854444;16573.77898;28.8;1;-1125;4.9
14210;4.391633333;50.53954722;19535.63666;28.8;1;-1125;10.6
15248;4.391130556;50.53951944;20573.57097;28.8;1;-1125;11.4
15317;4.389163889;50.53901944;20642.58559;28.8;1;-1125;12.7
15326;4.388911111;50.53895556;20651.55365;28.8;1;-1125;10.1
15494;4.391080556;50.53946111;20819.53359;28.8;1;-1125;10.3
15545;4.392541667;50.53983611;20870.54938;28.8;1;-1125;5.6
15600;4.394130556;50.54023056;20925.53253;28.8;1;-1125;11
16328;4.389111111;50.53908056;21653.48831;28.8;1;-1125;8.1
16355;4.388305556;50.5389;21680.50935;28.8;1;-1125;5.8
16357;4.388244444;50.53888611;21682.51405;28.8;1;-1125;6.5
16785;4.390441667;50.53944722;22110.52949;28.8;1;-1125;10
16830;4.389133333;50.53911944;22155.48099;28.8;1;-1125;3.7
16854;4.388416667;50.53895556;22179.49189;28.8;1;-1125;8.4
17078;4.393266667;50.54016111;22403.46058;28.8;1;-1125;9.2
17366;4.388055556;50.53890278;22691.43288;28.8;1;-1125;9.6
17547;4.392372222;50.53998056;22872.47751;28.8;1;-1125;9.2
17799;4.390227778;50.53946944;23124.45014;28.8;1;-1125;9.7
18356;4.389738889;50.53938889;23681.44119;28.8;1;-1125;8.7
21753;4.391458333;50.54009167;27079.19916;28.8;1;-1125;7.7
23415;4.390963889;50.54016389;28741.10559;28.8;1;-1125;9.9
23492;4.388886111;50.53963889;28818.16708;28.8;1;-1125;9.9
34699;4.390691667;50.54103056;40024.56061;28.8;1;-1125;7.8
34700;4.390661111;50.541025;40025.56357;28.8;1;-1125;3.4
34712;4.390305556;50.54093889;40037.59239;28.8;1;-1125;7.8
34726;4.389880556;50.54083333;40051.57577;28.8;1;-1125;10.4
37634;4.388586111;50.54065556;42959.40982;28.8;1;-1125;10.3
42952;4.391383333;50.54151111;95532.79359;28.8;1;-1125;4.9
43048;4.38845;50.54076667;95628.75449;28.8;1;-1125;4.1
43867;4.392280556;50.54175556;96447.75308;28.8;1;-1125;3
44593;4.392255556;50.54188611;97173.69566;28.8;1;-1125;7.5
44646;4.39065;50.54150833;97226.71665;28.8;1;-1125;6.9
44663;4.390127778;50.54138056;97243.71362;28.8;1;-1125;5.8
44860;4.390394444;50.54138056;97440.67921;28.8;1;-1125;3.2
44871;4.390730556;50.54145833;97451.69533;28.8;1;-1125;7.4
44950;4.393038889;50.54201389;97530.72232;28.8;1;-1125;10.1
45391;4.389933333;50.54131667;97971.67804;28.8;1;-1125;6.6
45410;4.390519444;50.54145278;97990.66993;28.8;1;-1125;8.1
45463;4.392113889;50.54183611;98043.65374;28.8;1;-1125;2.6
45468;4.392275;50.541875;98048.66163;28.8;1;-1125;5
45471;4.392366667;50.54189722;98051.66851;28.8;1;-1125;6.4
45490;4.392941667;50.54203611;98070.66727;28.8;1;-1125;4.5
46162;4.391811111;50.54186389;98742.63561;28.8;1;-1125;6.9
46471;4.392388889;50.54201944;99051.60006;28.8;1;-1125;7.3
46868;4.388683333;50.54113889;99448.62929;28.8;1;-1125;7.8
47456;4.390211111;50.5415;100036.5595;28.8;1;-1125;11.5
47457;4.390238889;50.54150833;100037.5638;28.8;1;-1125;12.2
47740;4.391888889;50.54202222;100320.5561;28.8;1;-1125;13.1
47781;4.390636111;50.54174444;100361.5491;28.8;1;-1125;3
48253;4.392072222;50.54210556;100833.4839;28.8;1;-1125;8.9
48259;4.391897222;50.54206944;100839.4985;28.8;1;-1125;9.2
48373;4.388458333;50.54119444;100953.5567;28.8;1;-1125;6.1
60385;4.39435;50.54020556;112964.935;28.8;1;-1125;10.4
61813;4.387788889;50.53983611;114392.8372;28.8;1;-1125;17
61833;4.3878;50.53952222;114412.8889;28.8;1;-1125;10.8
61896;4.387863889;50.53850556;114475.8751;28.8;1;-1125;9.8
61904;4.387877778;50.53837778;114483.8931;28.8;1;-1125;9.6
16298;4.389975;50.53929444;21623.50035;28.8;1;-1100;9.7
44730;4.388097222;50.54087778;97310.69161;28.8;1;-1100;4.1
7025;4.391319444;50.53892778;12350.979;28.8;1;-1080;6.2
7032;4.391111111;50.53888056;12357.99523;28.8;1;-1080;8.7
9924;4.390911111;50.53898889;15249.8592;28.8;1;-1080;9.8
9958;4.391922222;50.53922222;15283.84159;28.8;1;-1080;3
9973;4.392375;50.53935;15298.8276;28.8;1;-1080;8.5
10411;4.390972222;50.53906667;15736.80025;28.8;1;-1080;8.4
10675;4.390875;50.53910556;16000.77873;28.8;1;-1080;8.333333333
10684;4.390611111;50.53904167;16009.77659;28.8;1;-1080;6.9
11221;4.389413889;50.53875556;16546.77134;28.8;1;-1080;7.2
11229;4.389172222;50.53869444;16554.7425;28.8;1;-1080;5.7
14249;4.390505556;50.53926389;19574.62977;28.8;1;-1080;10.3
14333;4.387994444;50.53864722;19658.62312;28.8;1;-1080;7.8
15236;4.391488889;50.53960556;20561.5881;28.8;1;-1080;10.7
15272;4.390447222;50.53934167;20597.58126;28.8;1;-1080;12.6
15399;4.388272222;50.53878611;20724.53889;28.8;1;-1080;7.2
16765;4.391030556;50.53959444;22090.49145;28.8;1;-1080;11.4
16867;4.388027778;50.53886389;22192.4738;28.8;1;-1080;7.6
17294;4.390180556;50.539425;22619.50222;28.8;1;-1080;9.4
17839;4.389052778;50.53916944;23164.44767;28.8;1;-1080;8.8
18288;4.391561111;50.53985556;23613.36732;28.8;1;-1080;8.6
23414;4.390991667;50.54017222;28740.10278;28.8;1;-1080;9.8
23650;4.39095;50.54014444;28976.14512;28.8;1;-1080;8.7
34694;4.390836111;50.54106389;40019.5993;28.8;1;-1080;10.3
43747;4.388663889;50.54088056;96327.72704;28.8;1;-1080;2.6
43749;4.388727778;50.54089444;96329.72947;28.8;1;-1080;4.6
44359;4.391061111;50.54150556;96939.74163;28.8;1;-1080;7
44367;4.3913;50.54156944;96947.71151;28.8;1;-1080;6.3
44407;4.392516667;50.54185833;96987.74341;28.8;1;-1080;8.4
44609;4.391788889;50.54176667;97189.68585;28.8;1;-1080;7.4
46484;4.392752778;50.54211944;99064.61445;28.8;1;-1080;5.9
46904;4.389761111;50.5414;99484.60773;28.8;1;-1080;10.7
48292;4.390922222;50.54180833;100872.4842;28.8;1;-1080;5.1
48312;4.390305556;50.54165;100892.4809;28.8;1;-1080;7.6
53759;4.39295;50.54262222;106339.2492;28.8;1;-1080;3.1
53801;4.391827778;50.54236111;106381.2572;28.8;1;-1080;6.2
61911;4.387886111;50.53826944;114490.8629;28.8;1;-1080;8.7
23014;4.388944444;50.53961944;28340.16613;28.8;1;-1050;9.3
7057;4.390361111;50.53869167;12382.94999;28.8;1;-1035;3.7
7074;4.389863889;50.53856389;12399.98575;28.8;1;-1035;7.7
7126;4.388322222;50.53821111;12451.96237;28.8;1;-1035;7.7
9925;4.390938889;50.53899444;15250.86058;28.8;1;-1035;8.4
10516;4.394086111;50.53979722;15841.79903;28.8;1;-1035;10.4
10696;4.390258333;50.53895278;16021.75575;28.8;1;-1035;9.3
11206;4.389869444;50.53887222;16531.77612;28.8;1;-1035;7.6
11219;4.389472222;50.53877222;16544.76715;28.8;1;-1035;6.8
11254;4.388433333;50.53849444;16579.74051;28.8;1;-1035;5.6
11258;4.388313889;50.53846944;16583.7452;28.8;1;-1035;4
11452;4.392463889;50.53948611;16777.75341;28.8;1;-1035;8.1
16186;4.393136111;50.5401;21511.51772;28.8;1;-1035;8.4
16464;4.390097222;50.53930278;21789.47708;28.8;1;-1035;7.4
16578;4.393397222;50.54014167;21903.51759;28.8;1;-1035;11.6
17291;4.390266667;50.53944722;22616.46814;28.8;1;-1035;12.33333333
17322;4.389375;50.53922222;22647.41214;28.8;1;-1035;8.9
17722;4.392430556;50.54001389;23047.43571;28.8;1;-1035;8.3
17793;4.3904;50.53951667;23118.43942;28.8;1;-1035;6.9
17795;4.390341667;50.5395;23120.44133;28.8;1;-1035;9.2
18395;4.388652778;50.53911944;23720.4322;28.8;1;-1035;7.1
22921;4.391533333;50.54026111;28247.1898;28.8;1;-1035;10
23020;4.388747222;50.53957222;28346.15708;28.8;1;-1035;8.8
23399;4.391427778;50.54028611;28725.11823;28.8;1;-1035;8.8
23656;4.391122222;50.54018889;28982.15816;28.8;1;-1035;8.2
34728;4.389822222;50.54081667;40053.58106;28.8;1;-1035;7.7
34738;4.389522222;50.54073611;40063.55863;28.8;1;-1035;7.2
43052;4.388327778;50.54073333;95632.76154;28.8;1;-1035;4.5
43871;4.392405556;50.54178889;96451.71347;28.8;1;-1035;5.9
43909;4.393513889;50.54206111;96489.74957;28.8;1;-1035;6
44044;4.392988889;50.54198056;96624.71187;28.8;1;-1035;2.8
44083;4.391836111;50.54170278;96663.74752;28.8;1;-1035;10.2
44192;4.388602778;50.54092778;96772.75229;28.8;1;-1035;4.9
44823;4.389280556;50.54110278;97403.69008;28.8;1;-1035;4
44918;4.392133333;50.54179722;97498.73978;28.8;1;-1035;5.8
44951;4.393069444;50.54202222;97531.70285;28.8;1;-1035;11
46269;4.388572222;50.54108056;98849.60898;28.8;1;-1035;6.7
46402;4.390277778;50.54148889;98982.59309;28.8;1;-1035;2
46443;4.391519444;50.54181111;99023.59739;28.8;1;-1035;5.3
46475;4.392497222;50.54205278;99055.60241;28.8;1;-1035;8.9
47532;4.392438889;50.54207778;100112.5706;28.8;1;-1035;10.4
47729;4.392205556;50.5421;100309.5797;28.8;1;-1035;5.8
48319;4.390094444;50.54159722;100899.4918;28.8;1;-1035;9.7
48340;4.389472222;50.54144444;100920.4871;28.8;1;-1035;9.5
48372;4.388488889;50.54120278;100952.554;28.8;1;-1035;4.5
60273;4.394522222;50.54181944;112852.9416;28.8;1;-1035;13
7115;4.388647222;50.53828611;12440.96698;28.8;1;-1000;8.2
15333;4.388702778;50.53890556;20658.55181;28.8;1;-1000;5.6
45880;4.389830556;50.54131944;98460.66349;28.8;1;-1000;6.9
47709;4.392802778;50.54225556;100289.5646;28.8;1;-1000;6.8
7059;4.3903;50.53867778;12384.95294;28.8;1;-990;5.3
7284;4.390486111;50.53869444;12609.92759;28.8;1;-990;5.9
7394;4.393711111;50.53949444;12719.97706;28.8;1;-990;3.1
9949;4.391644444;50.53915556;15274.86722;28.8;1;-990;7.9
10458;4.392372222;50.53941389;15783.81636;28.8;1;-990;8.1
10496;4.393505556;50.53966667;15821.80314;28.8;1;-990;12.5
10514;4.394025;50.53978611;15839.79383;28.8;1;-990;10.5
11184;4.390527778;50.53903611;16509.77462;28.8;1;-990;4.7
11451;4.392433333;50.53947778;16776.75082;28.8;1;-990;6.8
16604;4.394155556;50.54031944;21929.52055;28.8;1;-990;9.4
16794;4.390188889;50.53938056;22119.50106;28.8;1;-990;10.4
16815;4.389572222;50.53923333;22140.49946;28.8;1;-990;10.6
17336;4.388952778;50.53911944;22661.45373;28.8;1;-990;5.6
17871;4.388072222;50.53893889;23196.4154;28.8;1;-990;6.9
23341;4.393194444;50.54070556;28667.13396;28.8;1;-990;4.1
23657;4.391152778;50.54019722;28983.15935;28.8;1;-990;8.3
34693;4.390866667;50.54106944;40018.59661;28.8;1;-990;12
43902;4.393311111;50.54201389;96482.74109;28.8;1;-990;8.5
44347;4.390694444;50.54141944;96927.71513;28.8;1;-990;9.7
44668;4.389977778;50.54134444;97248.6748;28.8;1;-990;6.9
46922;4.390294444;50.54151389;99502.59811;28.8;1;-990;8.6
48327;4.389855556;50.54153889;100907.5125;28.8;1;-990;8.9
53846;4.390622222;50.54206389;106426.2624;28.8;1;-990;3
55701;4.392197222;50.54254444;108281.1377;28.8;1;-990;8.1
14141;4.393630556;50.54003611;19466.64714;28.8;1;-981.8181818;5.3
10762;4.388272222;50.53846389;16087.76007;28.8;1;-950;8.3
15573;4.393369444;50.54004167;20898.53893;28.8;1;-950;10.4
46400;4.390213889;50.54147778;98980.61274;28.8;1;-950;5.4
61865;4.387822222;50.53901389;114444.858;28.8;1;-950;7.272727273
7028;4.391230556;50.53890833;12353.98731;28.8;1;-945;5
7123;4.388413889;50.53823056;12448.95791;28.8;1;-945;3.5
9939;4.391355556;50.53908611;15264.82459;28.8;1;-945;7.444444444
